Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
292740805230032,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,89,308,3.46,3.77,758.84,1664881.16,833.79,1768097.72,445.47,965695.12,773.56,1426233.72,NA
292740805230033,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,135,445,3.3,3.17,295.63,127833.74,595.67,78106.74,265.62,200581.04,664.97,236843.23,NA
292740805230034,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,101,294,2.91,3.68,2617.05,195398122.21,3571.92,264211222.29,1624.16,115239320.41,2720.99,190567958.5,NA
292740805230035,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,506,1527,3.02,2.01,2200.64,4815328.53,2354.17,4789785.58,1221.01,2919568.2,1778.14,3261436.03,NA
292740805230036,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,114,362,3.18,2.32,1407.44,3889943.12,1782.76,4262300.19,925.84,2606202.26,1563.85,3408581.6,NA
292740805230037,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,538,1744,3.24,3.02,1020.05,2638259.36,1160.23,2838597.31,592.57,1325841.8,983.78,1816817.51,NA
292740805230038,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,342,1141,3.34,3.27,234.52,66242.83,337,60630.09,163.32,54685.65,334.69,54709.49,NA
292740805230039,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,322,1011,3.14,2.02,491.18,150209.56,632.64,103789.92,344.74,134312.29,600.03,80484.2,NA
292740805230040,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,234,770,3.29,3.09,330.4,168808.98,594.72,146490.53,159.07,93878.67,535.4,114598.52,NA
292740805230041,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,263,934,3.55,4.53,496.04,238220.58,572.19,231188.37,239.91,147509.23,520.05,174143.48,NA
292740805230042,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,286,995,3.48,3.4,469.54,162722.68,508.67,156355.58,292.07,127973.06,438.97,127852.93,NA
292740805230043,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,162,515,3.18,2.98,537.45,294605.84,600.46,291286.96,339.83,191734.92,540.27,196552.03,NA
292740805230044,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,465,1540,3.31,2.33,834.08,432928.27,914.73,400939.33,492.94,363665.32,798.36,345129.33,NA
292740805230045,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,285,875,3.07,2.21,1031.36,1055129.62,1134.9,1043504.39,625.89,708440.5,961.45,765750.67,NA
292740805230046,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,256,830,3.24,2.31,523.98,380786.04,705.99,384579.85,335.65,317199.89,646.06,410263.23,NA
292740805230047,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,160,523,3.27,2.49,351.81,193795.08,662.24,158806.18,353.21,169178.95,636.08,124553.18,NA
292740805230048,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,134,456,3.4,3.78,562.77,410343.77,673.31,416572.07,386.32,252468.25,644.42,254827.37,NA
292740805230049,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,262,844,3.22,2.58,519.29,3624377.85,944.83,6210257.31,327.62,1435509.38,809.48,3162717.68,NA
292740805230050,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,645,2177,3.38,2.92,447.49,179359.02,563.74,160382.24,294.82,146018.03,520.26,140381,NA
292740805230051,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,205,698,3.4,3.81,393.56,112968.96,584.64,55690.51,331.51,113611.01,584.61,52201.25,NA
292740805230052,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,99,373,3.77,3.75,342.86,93443.06,530.36,44334.61,201.9,76243.76,450.75,57905.67,NA
292740805230053,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,213,679,3.19,3.02,587.57,453597.56,763.12,455164.19,461.48,385000.99,727.33,413509.81,NA
292740805230054,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,300,874,2.91,2.26,602.28,403866.94,681.82,402968.22,397.88,275627.26,612.24,292918.72,NA
292740805230055,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,241,869,3.61,3.17,2215.53,2758389.12,2262.47,2710428.15,1246.54,2521569.44,1715.36,2665985.69,NA
292740805230056,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,200,659,3.3,3.78,419.81,136852.2,599.73,87246.52,255.24,172103.77,592.29,199859.35,NA
292740805230057,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,395,1266,3.21,3.03,612.98,671422.83,691.79,703318.5,364.79,355688.72,596.73,443570.25,NA
292740805230058,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,132,516,3.91,4.76,588.14,125965.42,636.35,105444.64,361.37,135479.96,604.1,79636.2,NA
292740805230059,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,270,871,3.23,2.33,1031.81,737242.29,1165.64,676612.21,645.45,552827.22,981.54,510719.3,NA
292740805230060,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,472,1560,3.31,3.82,606.17,223350.59,709.95,187820.79,397.11,226892.07,689.77,192193.85,NA
292740805230061,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,340,1082,3.18,2.72,572.74,284382.01,718.56,251884.76,339.53,206679.75,664.07,188675.79,NA
292740805230062,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,332,1026,3.09,2.37,849.09,613873.37,930.36,596964.16,518.96,484805.71,818.39,519541.83,NA
292740805230063,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,271,933,3.44,4.09,403.22,94900.89,447.84,85381.13,267.09,93130.34,432.26,79297.42,NA
292740805230064,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,241,822,3.41,3.53,497.03,139336.33,590.07,110376.36,277.93,140871.19,533.43,134063.65,NA
292740805230065,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,370,1174,3.17,3.4,517.82,137641.98,606.31,107416.51,326.74,127405.75,552.23,90743.39,NA
292740805230066,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,316,1144,3.62,3.25,367.4,317751.87,550.23,375549.63,300.76,176055.86,536.48,187600.57,NA
292740805230067,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,350,1104,3.15,2.62,511.65,159579.65,617.51,127115.21,301.4,134736.1,570.48,101448.94,NA
292740805230068,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,202,649,3.21,2.6,398.38,204917.16,614.29,183179.47,258.92,156767.98,584.26,163697.13,NA
292740805230069,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,105,383,3.65,2.9,437.52,230976.5,665.8,199039.43,289.27,170573.02,618.37,161057.36,NA
292740805230070,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,343,1174,3.42,3.77,441.65,569555.74,714.56,727232.27,265.02,343182.54,683.99,599825.82,NA
292740805230071,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,154,536,3.48,3.43,405.54,131584.63,578.27,87336.16,240.08,102943.09,535.11,71416.78,NA
292740805230072,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,208,650,3.13,3.7,380.92,116566.75,468.83,102169.06,239.66,88692.93,424.2,78670.45,NA
292740805230073,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,212,744,3.51,3.91,544.65,551054.31,627.53,583074.37,312.6,425500.73,593.95,642025.08,NA
292740805230074,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,152,531,3.49,3.63,417.75,144918.68,587.94,103511.34,288.52,200087.37,563.8,235957.63,NA
292740805230075,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,276,856,3.1,2.59,460.52,115861.33,580.38,76270.4,318.32,109148.04,550.64,60766.49,NA
292740805230076,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,446,1369,3.07,2.55,578.8,262486.39,721.08,224310.57,413.94,237443.48,695.33,203143.66,NA
292740805230077,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,380,1336,3.52,4.31,488.73,99278.88,582.19,63742.58,299.19,109213.64,559.36,58572.85,NA
292740805230078,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,139,427,3.07,1.72,746.98,627448.76,804.88,629497.04,461.54,366823.62,681.14,391881.15,NA
292740805230079,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,197,644,3.27,3.65,410.96,128695.42,578.29,84014.21,247.35,123794.78,540.94,111870.23,NA
292740805230080,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,212,722,3.41,3.31,507.63,179877.62,563.44,168146.37,282.19,133565.08,499.33,127898.65,NA
292740805230081,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,565,1741,3.08,2.15,522.09,207769.46,639.87,179214.34,416.32,241376.73,650.3,224860.54,NA
292740805230082,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,1083,3432,3.17,2.82,594.11,272669.11,701.65,246539.19,376.59,208316.78,630.67,188612.93,NA
292740805230083,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,204,674,3.3,3.01,596,768493.08,706.89,833463.08,453.78,531901.53,663.94,638996.78,NA
292740805230084,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,428,1349,3.15,2.23,752.19,389932.81,823.37,368169.6,470.05,340295.64,749.26,333222.93,NA
292740805230085,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,232,723,3.12,2.03,1242.8,1038589.77,1304.66,1009448.1,744.3,796875.74,1093.56,788850.3,NA
292740805230086,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,1,99,328,3.31,3.56,442.02,120873.67,583.47,76431.39,259.56,109093.31,548.84,71623.77,NA
292740805230087,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,253,644,2.55,1.68,984.74,782491.32,1142.84,727182.22,655.64,660205.01,1029.03,651942.89,NA
292740805230088,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,247,774,3.13,2.4,1068.38,1046686.04,1244.76,999712.11,642.73,1218556.81,1046.9,1562521.51,NA
292740805230089,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,281,977,3.48,2.96,1016.64,845545.64,1086.22,827769.44,604.59,579818.06,946.12,584234.67,NA
292740805230090,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,135,386,2.86,2.58,1264.16,3276289.79,1376.31,3413692.69,805.03,1788509.28,1149.59,2159379.14,NA
292740805230091,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,124,338,2.73,1.5,1876.48,1819817.54,1955.33,1741456.37,1195.29,1499034.58,1613.91,1347719.46,NA
292740805230092,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,160,411,2.57,1.48,1767.58,1149753.72,1801.36,1110632.74,1138.46,1212220.7,1508.15,1047710.04,NA
292740805230093,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,233,741,3.18,2.54,782.5,704378.71,980.23,688463.27,640.51,614154.22,957.12,614703.97,NA
292740805230094,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,122,402,3.3,2.56,1442.02,2839212.47,1529.8,2878093.37,795.4,1436070.92,1227.68,1686929.09,NA
292740805230095,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,279,959,3.44,2.97,852.41,890751.08,1071.27,884973.39,703.39,763819.09,1040.96,779021.81,NA
292740805230096,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,312,1021,3.27,2.44,757.87,705727.89,826.77,712948.42,458.54,848590.73,747.78,1168186.28,NA
292740805230097,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,329,1094,3.33,3.05,820.17,1897539.11,914.7,2030223.63,501.16,874475.24,771.08,1137771.82,NA
292740805230098,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,154,383,2.49,1.14,1490.43,1481196.27,1752.11,1281238.9,1190.88,1256269,1599.04,1033272.8,NA
292740805230099,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,223,572,2.57,1.25,1671.18,1829891.54,1882.19,1662939.73,1124.19,1463739.16,1561.74,1349785.1,NA
292740805230100,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,261,780,2.99,2.46,820.79,489554.12,870.83,475765.56,525.01,447205.23,760.98,468682.4,NA
292740805230101,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,513,1747,3.41,5.36,540.12,263916.35,647.39,246845.91,375.89,243811.02,619.93,250824.31,NA
292740805230102,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,33,120,3.64,3.74,726.06,904912.12,921.54,970941.54,309.25,444880.57,848.46,771444.94,NA
292740805230103,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,282,884,3.13,3.85,650.77,966179.62,739.99,1032887.46,327.61,472769.77,663.35,735271.81,NA
292740805230104,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,526,1796,3.41,2.18,914.44,463402.99,956.25,444571.2,543.37,303444.95,771.83,254652.14,NA
292740805230105,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,103,326,3.17,2.61,621.16,199416.15,633.46,195534.99,421.84,171429.35,595.41,138447.96,NA
292740805230106,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,79,227,2.87,1.83,735.56,301850.76,785.26,282963.76,480.47,298829.32,718.72,275582.65,NA
292740805230107,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,164,533,3.25,2.37,965.96,1631177.65,1042.22,1680802.05,608.04,1098452.58,860.47,1337996.74,NA
292740805230108,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,134,422,3.15,2.34,1035.84,1024368.46,1067.72,1021837.69,610.64,638971.5,897.86,681801.6,NA
292740805230109,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,87,258,2.97,2.38,737.1,650680.28,843.79,654892.57,518.45,489007.9,811.49,527886.32,NA
292740805230110,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,329,973,2.96,2.65,854.17,2427319.84,1007.25,2709145.93,513.39,1199544.58,881.31,1736077.67,NA
292740805230111,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080523,SÃO CRISTOVÃO,2927408000,SALVADOR (todos os setores),1,0,132,431,3.27,2.73,362.5,157611.26,621.43,108649.25,344.48,166885.7,640.78,120325.96,NA
